Country Name,Country Code,Income Group,Region,Indicator Name,Indicator Code,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Italy,ITA,High income: OECD,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,54.9498901367188,58.1488189697266,61.8143196105957,64.0850677490234,65.7742691040039,66.5906066894531,66.4416809082031,66.8119430541992,66.2042770385742,66.1769714355469,65.0344390869141,63.4550704956055,63.0958518981934
Italy,ITA,High income: OECD,Europe & Central Asia,"Population, total",SP.POP.TOTL,57059007.0,57313203.0,57685327.0,57969484.0,58143979.0,58438310.0,58826731.0,59095365.0,59277417.0,59379449.0,59539717.0,60233948.0,60789140.0
Italy,ITA,High income: OECD,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.838429808616638,0.431488335132599,0.269257694482803,0.489115536212921,0.5307337641716,0.446970045566559,0.547544240951538,0.346905887126923,0.473923683166504,0.501207411289215,0.508217513561249,0.495499193668365,0.458165407180786
Italy,ITA,High income: OECD,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,28.04,29.04,33.24,35.0,37.99,40.79,44.53,48.83,53.68,54.3899983,55.82999799,58.4593,55.63846022
Jamaica,JAM,Upper middle income,Latin America & Caribbean,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6240.0,6570.0,6820.0,7040.0,7490.0,7760.0,7890.0,7450.0,7550.0,7840.0,8050.0,8110.0,8300.0
Jamaica,JAM,Upper middle income,Latin America & Caribbean,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,85.5340423583984,85.5838317871094,90.8661270141602,90.5708923339844,,93.2789764404297,94.5544586181641,95.5625610351563,92.8252105712891,92.7189025878906,,83.2890701293945,83.024658203125
Jamaica,JAM,Upper middle income,Latin America & Caribbean,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,19.0277004241943,21.3422508239746,21.5473194122314,19.4395599365234,19.1483402252197,,23.8943691253662,23.7422294616699,27.1746692657471,26.5018196105957,29.0617694854736,27.4447593688965,
Jamaica,JAM,Upper middle income,Latin America & Caribbean,"Population, total",SP.POP.TOTL,2695446.0,2712511.0,2728777.0,2744673.0,2760279.0,2775467.0,2790122.0,2804082.0,2817210.0,2829493.0,2840992.0,2851807.0,2862087.0
Jamaica,JAM,Upper middle income,Latin America & Caribbean,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.208229526877403,-0.384524792432785,-0.34566855430603,-0.298737347126007,-0.320163667201996,-0.256037086248398,-0.307299733161926,-0.363817691802979,-0.4295414686203,-0.0629833340644836,0.12050811201334,0.182374373078346,0.0244925320148468
Jamaica,JAM,Upper middle income,Latin America & Caribbean,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.1,7.8,10.0,12.8,16.4,21.1,23.6,24.3,27.67,37.43861341,33.79,37.1,40.4027351
Japan,JPN,High income: OECD,East Asia & Pacific,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,28560.0,29320.0,30950.0,32350.0,33920.0,35570.0,35710.0,33910.0,35900.0,36790.0,38190.0,40280.0,40810.0
Japan,JPN,High income: OECD,East Asia & Pacific,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,102.675346374512,101.9482421875,101.245269775391,100.998527526855,100.980812072754,100.419090270996,100.642967224121,100.92658996582,101.609497070313,101.765426635742,101.807258605957,101.919982910156,101.745613098145
Japan,JPN,High income: OECD,East Asia & Pacific,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,50.7075309753417,51.8357810974121,53.5767593383789,54.9709701538086,57.105899810791,57.8153495788574,57.6390686035156,57.6783409118652,58.0752410888672,59.9239883422852,61.4581718444824,62.4116287231445,63.3625907897949
Japan,JPN,High income: OECD,East Asia & Pacific,"Population, total",SP.POP.TOTL,127445000.0,127718000.0,127761000.0,127773000.0,127854000.0,128001000.0,128063000.0,128047000.0,128070000.0,127833000.0,127629000.0,127445000.0,127276000.0
Japan,JPN,High income: OECD,East Asia & Pacific,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,1.17602252960205,1.0271201133728,1.02831530570984,1.03576946258545,1.13833451271057,1.01037454605103,0.894625246524811,0.976251900196075,0.879353165626526,0.99509197473526,0.948442876338959,1.01914191246033,0.96859735250473
Japan,JPN,High income: OECD,East Asia & Pacific,Individuals using the Internet (% of population),IT.NET.USER.ZS,46.59420112,48.43526589,62.39392963,66.9210661,68.68527032,74.3,75.4,78.0,78.21,79.05411352,79.4964,88.21942891,89.10683302
Jordan,JOR,Upper middle income,Middle East & North Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,6450.0,6750.0,7420.0,8040.0,8660.0,9250.0,9510.0,9590.0,9210.0,9130.0,9010.0,8970.0,8980.0
Jordan,JOR,Upper middle income,Middle East & North Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,89.8098068237305,90.8607330322266,90.7207794189453,91.0151672363281,92.587890625,93.0758819580078,93.959098815918,,88.5193710327148,86.5984420776367,84.2942886352539,82.6304779052734,82.4455413818359
Jordan,JOR,Upper middle income,Middle East & North Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,30.6953907012939,34.3309288024902,38.7859115600586,38.8766899108887,38.8148307800292,40.4399490356445,43.7817497253417,44.8742408752441,40.5003814697266,40.3298683166504,47.586311340332,,
Jordan,JOR,Upper middle income,Middle East & North Africa,"Population, total",SP.POP.TOTL,5287488.0,5396774.0,5535595.0,5714111.0,5934232.0,6193191.0,6489822.0,6821116.0,7182390.0,7574943.0,7992573.0,8413464.0,8809306.0
Jordan,JOR,Upper middle income,Middle East & North Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.456774443387985,-0.0737013816833496,-0.234758883714676,-0.132929384708405,-0.762317538261414,-0.300741791725159,-0.370714008808136,-0.356457054615021,-0.312492519617081,-0.513562262058258,-0.523977637290955,-0.6063152551651,-0.540025532245636
Jordan,JOR,Upper middle income,Middle East & North Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,6.025532412,8.466005016,11.65874137,12.93285205,13.86710879,20.0,23.0,26.0,27.2,34.9,37.0,41.4,46.2
Kazakhstan,KAZ,Upper middle income,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9760.0,10720.0,11860.0,12920.0,14220.0,15590.0,15830.0,16370.0,17110.0,18220.0,19370.0,21250.0,22310.0
Kazakhstan,KAZ,Upper middle income,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,99.3790435791016,,,,97.7344970703125,99.089958190918,101.294570922852,101.868766784668,105.482719421387
Kazakhstan,KAZ,Upper middle income,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,58.0303611755371,,,,46.0459098815917,48.4651794433594,51.3237915039063,50.1305503845215,48.4753303527832
Kazakhstan,KAZ,Upper middle income,Europe & Central Asia,"Population, total",SP.POP.TOTL,14858948.0,14909018.0,15012985.0,15147029.0,15308084.0,15484192.0,15674000.0,16092701.0,16321581.0,16556600.0,16791425.0,17035275.0,17289224.0
Kazakhstan,KAZ,Upper middle income,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.358549177646637,0.356259912252426,0.0703879743814468,0.190631836652756,0.207937806844711,0.647996783256531,0.626638472080231,0.776816248893738,0.52297180891037,-0.338570564985275,-0.408455014228821,-0.402473896741867,0.0360181555151939
Kazakhstan,KAZ,Upper middle income,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.674770995,2.000414753,2.650394657,2.961707492,3.268369051,4.02,11.0,18.2,31.6,50.6,61.90662747,63.30422443,66.0
Kenya,KEN,Low income,Sub-Saharan Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1720.0,1750.0,1850.0,1980.0,2110.0,2250.0,2240.0,2270.0,2420.0,2560.0,2630.0,2750.0,2860.0
Kenya,KEN,Low income,Sub-Saharan Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,40.9954490661621,43.1381607055664,47.1885299682617,47.8987998962402,50.0987892150879,52.6734199523926,59.4062118530273,60.4318199157715,,,,,
Kenya,KEN,Low income,Sub-Saharan Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.82416009902954,,2.92144989967346,2.9662299156189,,,,4.04682016372681,,,,,
Kenya,KEN,Low income,Sub-Saharan Africa,"Population, total",SP.POP.TOTL,33214009.0,34130852.0,35074931.0,36048288.0,37052050.0,38085909.0,39148416.0,40237204.0,41350152.0,42486839.0,43646629.0,44826849.0,46024250.0
Kenya,KEN,Low income,Sub-Saharan Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-1.18801403045654,-1.26386892795563,-1.08735477924347,-1.25050592422485,-1.12698328495026,-1.30544221401215,-1.39361536502838,-1.42558062076569,-1.16552352905273,-1.24479079246521,-1.32344126701355,-1.16693091392517,-1.28224718570709
Kenya,KEN,Low income,Sub-Saharan Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.207773885,2.941902861,3.023528042,3.101897702,3.6,4.4,5.2,6.1,7.2,8.8,10.5,13.0,16.5
Kiribati,KIR,Lower middle income,East Asia & Pacific,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2620.0,2520.0,2510.0,2530.0,2570.0,2490.0,2520.0,2400.0,2470.0,2340.0,2600.0,2980.0,3680.0
Kiribati,KIR,Lower middle income,East Asia & Pacific,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,82.513572692871,88.4086074829102,88.9545974731445,89.0417327880859,87.9679565429688,88.1139678955078,87.1360931396484,,,,,,
Kiribati,KIR,Lower middle income,East Asia & Pacific,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,
Kiribati,KIR,Lower middle income,East Asia & Pacific,"Population, total",SP.POP.TOTL,87343.0,88895.0,90542.0,92325.0,94260.0,96311.0,98440.0,100568.0,102652.0,104656.0,106613.0,108535.0,110458.0
Kiribati,KIR,Lower middle income,East Asia & Pacific,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,,1.16978526115417,1.1569436788559,1.38492727279663,1.34965407848358,1.34201574325562,1.33847212791443,1.4026106595993,1.42273163795471,1.30248832702637,1.29035115242004,1.28392601013184,0.801865816116333
Kiribati,KIR,Lower middle income,East Asia & Pacific,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.5,3.0,3.5,4.0,4.5,6.0,7.0,8.97,9.07,10.0,10.74679768,11.5,12.25
"Korea, Dem. People's Rep.",PRK,Low income,East Asia & Pacific,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.18799877166748,0.224566981196404,0.226076111197472,0.0242626424878836,-0.0207497254014015,0.537623465061188,0.524418473243713,-0.0271528363227844,-0.296562105417252,-0.251826196908951,-0.0128763783723116,-0.441554099321365,-1.13474333286285
"Korea, Dem. People's Rep.",PRK,Low income,East Asia & Pacific,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
"Korea, Rep.",KOR,High income: OECD,East Asia & Pacific,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,20690.0,21290.0,22900.0,24010.0,25730.0,27740.0,28650.0,28250.0,30410.0,31410.0,32430.0,32850.0,33740.0
"Korea, Rep.",KOR,High income: OECD,East Asia & Pacific,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,91.8668365478516,90.0078582763672,90.4031066894531,93.2203674316406,97.3012466430664,99.4052200317383,99.1841125488281,98.3680572509766,96.0797882080078,95.7359313964844,96.1991806030273,97.7302932739258,98.4532318115234
"Korea, Rep.",KOR,High income: OECD,East Asia & Pacific,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,86.4910736083984,89.2627105712891,91.0232391357422,90.2960586547852,90.4615325927734,92.5768890380859,95.2557983398438,97.9715576171875,99.6603393554688,99.519401550293,97.2069396972656,95.3454208374023,94.2102127075195
"Korea, Rep.",KOR,High income: OECD,East Asia & Pacific,"Population, total",SP.POP.TOTL,47644736.0,47892330.0,48082519.0,48184561.0,48438292.0,48683638.0,49054708.0,49307835.0,49554112.0,49936638.0,50199853.0,50428893.0,50746659.0
"Korea, Rep.",KOR,High income: OECD,East Asia & Pacific,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.24177360534668,0.248543098568916,0.428842574357986,0.485128581523895,0.42385545372963,0.566254734992981,0.420968681573868,0.409627974033356,0.325895816087723,0.412495642900467,0.267103314399719,0.278578639030457,0.108568802475929
"Korea, Rep.",KOR,High income: OECD,East Asia & Pacific,Individuals using the Internet (% of population),IT.NET.USER.ZS,59.4,65.5,72.7,73.5,78.1,78.8,81.0,81.6,83.7,83.75912015,84.07,84.77,87.55682649
Kosovo,XKX,Lower middle income,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,6550.0,7310.0,7510.0,7550.0,7830.0,8360.0,8740.0,9030.0,9290.0
Kosovo,XKX,Lower middle income,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,,,,
Kosovo,XKX,Lower middle income,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,,,,,
Kosovo,XKX,Lower middle income,Europe & Central Asia,"Population, total",SP.POP.TOTL,1702310.0,1703466.0,1704622.0,1705780.0,1719536.0,1733404.0,1747383.0,1761474.0,1775680.0,1791000.0,1805200.0,1824100.0,1821800.0
Kosovo,XKX,Lower middle income,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,,,,,,,1.01208281517029,0.430509388446808,-1.04482114315033,-1.04214704036713,-1.0385023355484,-0.966146647930145,-0.340774536132813
Kosovo,XKX,Lower middle income,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,,,,,,,,,,,,,
Kuwait,KWT,High income: nonOECD,Middle East & North Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,62100.0,72300.0,82120.0,90620.0,97870.0,101140.0,96570.0,86320.0,79080.0,82080.0,84810.0,82500.0,81790.0
Kuwait,KWT,High income: nonOECD,Middle East & North Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,102.478080749512,105.046371459961,110.459770202637,104.730850219727,100.452629089355,95.4851837158203,93.3765487670898,93.5052871704102,93.3080368041992,92.5220336914063,92.5478286743164,93.6036224365234
Kuwait,KWT,High income: nonOECD,Middle East & North Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,22.8846206665039,21.3851108551025,20.3640193939208,,,,,,,,,27.0270500183105,
Kuwait,KWT,High income: nonOECD,Middle East & North Africa,"Population, total",SP.POP.TOTL,2143833.0,2169118.0,2207939.0,2276623.0,2377258.0,2503410.0,2652340.0,2818939.0,2998083.0,3191051.0,3395556.0,3598385.0,3782450.0
Kuwait,KWT,High income: nonOECD,Middle East & North Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.146744310855865,0.294286906719208,0.345240026712418,0.253690272569656,0.412733107805252,0.62064391374588,0.501767992973328,0.353407442569733,0.451988816261292,0.311102718114853,0.203606218099594,0.166055589914322,0.149006545543671
Kuwait,KWT,High income: nonOECD,Middle East & North Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,10.24896793,22.40293838,22.92711204,25.92610837,28.79119795,34.8,42.0,50.8,61.4,65.76907069,70.45,75.46,78.7
Kyrgyz Republic,KGZ,Lower middle income,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,1700.0,1840.0,1980.0,2030.0,2180.0,2420.0,2570.0,2640.0,2560.0,2610.0,2850.0,3040.0,3210.0
Kyrgyz Republic,KGZ,Lower middle income,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,84.5576782226563,89.5751190185547,88.0242614746094,86.2731781005859,86.0732421875,85.6768798828125,,85.9818420410156,86.5974731445313,86.4720764160156,87.4094314575195,88.3330993652344,90.7816696166992
Kyrgyz Republic,KGZ,Lower middle income,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,43.1482810974121,40.5839614868164,40.4725189208984,42.3311882019042,43.397029876709,42.7953414916992,46.5851898193359,44.2134704589844,42.0253105163574,41.1826210021973,43.7320518493652,47.3338890075684,45.9178314208984
Kyrgyz Republic,KGZ,Lower middle income,Europe & Central Asia,"Population, total",SP.POP.TOTL,4990700.0,5043300.0,5104700.0,5162600.0,5218400.0,5268400.0,5318700.0,5383300.0,5447900.0,5514600.0,5607200.0,5719600.0,5835500.0
Kyrgyz Republic,KGZ,Lower middle income,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.614730596542358,-1.09949171543121,-1.18346691131592,-1.1744259595871,-1.38557076454163,-0.990260481834412,-0.567302405834198,-0.622969388961792,-1.0396523475647,-1.09803068637848,-0.911251366138458,-0.911773800849915,-0.804615676403046
Kyrgyz Republic,KGZ,Lower middle income,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.99926518,3.908766268,5.090385307,10.53380134,12.306907,14.03,15.7,16.0,16.3,17.5,19.8,23.0,28.3
Lao PDR,LAO,Lower middle income,East Asia & Pacific,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2020.0,2110.0,2310.0,2560.0,2730.0,3020.0,3230.0,3510.0,3660.0,3940.0,4330.0,4730.0,5170.0
Lao PDR,LAO,Lower middle income,East Asia & Pacific,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,38.7756195068359,41.4804496765137,43.2405090332031,43.5884895324707,42.6912498474121,43.0133514404297,43.5935592651367,44.7047500610352,46.1240196228027,44.8979415893555,47.8338088989258,51.7379608154297,57.235969543457
Lao PDR,LAO,Lower middle income,East Asia & Pacific,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,4.16050004959106,4.94801998138428,5.76361989974976,7.82195997238159,9.00520992279053,11.5005598068237,13.2511196136475,16.2226295471191,16.3567600250244,17.4123096466064,17.0780391693115,18.1406097412109,17.2919406890869
Lao PDR,LAO,Lower middle income,East Asia & Pacific,"Population, total",SP.POP.TOTL,5497273.0,5579656.0,5664605.0,5754026.0,5849356.0,5949787.0,6052190.0,6152036.0,6246274.0,6333487.0,6415169.0,6494557.0,6576397.0
Lao PDR,LAO,Lower middle income,East Asia & Pacific,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.103369668126106,-1.23235356807709,-0.611157953739166,-0.49144771695137,-0.0852985605597496,-0.176476791501045,0.01727613247931,-0.15804822742939,-0.282062977552414,-0.058007225394249,0.0337390303611755,0.0674438998103142,0.498692989349365
Lao PDR,LAO,Lower middle income,East Asia & Pacific,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.267899241,0.333912466,0.36143449,0.85035749,1.169893428,1.64,3.55,6.0,7.0,9.0,10.74767619,12.5,14.26
Latvia,LVA,High income: nonOECD,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,10090.0,10970.0,11970.0,13700.0,15370.0,17580.0,19180.0,18080.0,17810.0,19770.0,21110.0,22690.0,23870.0
Latvia,LVA,High income: nonOECD,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,96.2077789306641,97.8864212036133,101.124313354492,104.045280456543,104.215278625488,105.813827514648,105.537689208984,98.1160736083984,98.34375,98.6637420654297,98.7889099121094,110.481376647949,115.359802246094
Latvia,LVA,High income: nonOECD,Europe & Central Asia,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,67.7249298095703,72.4155578613281,77.2820281982422,78.8744506835938,78.9548187255859,77.9731292724609,77.1492919921875,76.587059020996,70.4300918579102,67.2847290039063,65.5607070922852,66.9548797607422,67.0397262573242
Latvia,LVA,High income: nonOECD,Europe & Central Asia,"Population, total",SP.POP.TOTL,2310173.0,2287955.0,2263122.0,2238799.0,2218357.0,2200325.0,2177322.0,2141669.0,2097555.0,2059709.0,2034319.0,2012647.0,1993782.0
Latvia,LVA,High income: nonOECD,Europe & Central Asia,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,0.94435715675354,1.00164318084717,0.616755247116089,0.814021408557892,0.838368713855743,0.561930537223816,0.203508123755455,0.348279803991318,0.527854025363922,0.320002138614655,0.453626722097397,0.593635261058807,0.487268358469009
Latvia,LVA,High income: nonOECD,Europe & Central Asia,Individuals using the Internet (% of population),IT.NET.USER.ZS,21.94,26.98,38.58,46.0,53.63,59.17,63.41,66.84,68.42,69.74995456,73.11994377,75.2344,75.83
Lebanon,LBN,Upper middle income,Middle East & North Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,9720.0,8450.0,10220.0,10830.0,11330.0,12900.0,14230.0,15180.0,15910.0,15630.0,15260.0,14810.0,14410.0
Lebanon,LBN,Upper middle income,Middle East & North Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,89.2191467285156,87.7015228271484,84.5082321166992,80.4894714355469,77.2925872802734,76.455322265625,76.1764297485352,77.3838195800781,75.3047790527344,76.1327667236328,71.0396728515625,68.2002716064453,61.6670913696289
Lebanon,LBN,Upper middle income,Middle East & North Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,44.8393516540527,42.9475708007813,43.4890785217285,44.1230087280273,44.1002388000488,46.9181098937988,48.8813705444336,48.9938888549805,48.4120597839355,49.7382888793945,45.5790100097656,45.9459686279297,42.7728309631348
Lebanon,LBN,Upper middle income,Middle East & North Africa,"Population, total",SP.POP.TOTL,3522837.0,3701464.0,3863267.0,3986852.0,4057350.0,4086466.0,4111047.0,4183156.0,4337141.0,4588368.0,4916404.0,5276102.0,5603279.0
Lebanon,LBN,Upper middle income,Middle East & North Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.35481521487236,-0.459642589092255,-0.713360965251923,-0.999740839004517,-1.8038626909256,-2.11909532546997,-1.87660884857178,-1.5616968870163,-1.62501502037048,-1.55828750133514,-1.66481232643127,-1.69035339355469,-1.69794130325317
Lebanon,LBN,Upper middle income,Middle East & North Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,7.0,8.0,9.0,10.14,15.0,18.74,22.53,30.14,43.68,52.0,61.24978572,70.5,73.0
Lesotho,LSO,Lower middle income,Sub-Saharan Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,2180.0,2270.0,2260.0,2260.0,2320.0,2710.0,2860.0,2830.0,2940.0,2960.0,3080.0,3100.0,3120.0
Lesotho,LSO,Lower middle income,Sub-Saharan Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,35.3216514587402,35.88330078125,37.9475593566895,39.5876007080078,39.8398513793945,41.8392486572266,43.798641204834,46.871711730957,50.4023818969727,52.0194511413574,53.2792892456055,51.7281608581542,52.1712112426758
Lesotho,LSO,Lower middle income,Sub-Saharan Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,2.4795401096344,2.9575400352478,,3.67338991165161,3.88129997253418,,,,,,10.8229999542236,10.1483097076416,9.84220027923583
Lesotho,LSO,Lower middle income,Sub-Saharan Africa,"Population, total",SP.POP.TOTL,1902312.0,1918097.0,1933728.0,1949543.0,1965662.0,1982287.0,1999930.0,2019209.0,2040551.0,2064166.0,2089928.0,2117361.0,2145785.0
Lesotho,LSO,Lower middle income,Sub-Saharan Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0474211908876896,0.0996745452284813,0.358144611120224,-0.0028113410808146,-0.124705359339714,-0.391314208507538,-0.20475609600544,0.3261559009552,0.456775397062302,0.383940756320953,0.274199098348618,0.338074296712875,-0.332812041044235
Lesotho,LSO,Lower middle income,Sub-Saharan Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,1.083943137,1.53249659,2.175524339,2.580245484,2.979708187,3.44543126,3.58,3.72,3.86,7.0,10.0,15.0,22.0
Liberia,LBR,Low income,Sub-Saharan Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,480.0,310.0,330.0,380.0,430.0,490.0,530.0,580.0,590.0,680.0,670.0,720.0,710.0
Liberia,LBR,Low income,Sub-Saharan Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,,,,,,,,,45.1567916870117,,,37.8734817504883
Liberia,LBR,Low income,Sub-Saharan Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,,,,,,,,,9.29887962341309,,11.6385698318481,,
Liberia,LBR,Low income,Sub-Saharan Africa,"Population, total",SP.POP.TOTL,3062863.0,3116233.0,3176414.0,3261230.0,3375838.0,3512932.0,3662993.0,3811528.0,3948125.0,4070167.0,4181563.0,4286291.0,4390737.0
Liberia,LBR,Low income,Sub-Saharan Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-2.18961954116821,-2.15939283370972,-1.36538577079773,-1.35790872573853,-1.32684123516083,-1.24483954906464,-1.28312230110168,-1.05055463314056,-0.468525290489197,-0.427370250225067,-0.484476506710052,-0.475507080554962,-0.615449607372284
Liberia,LBR,Low income,Sub-Saharan Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,0.032713307,0.031868935,0.031011185,,,0.551376581,0.53,2.0,2.3,2.5,2.6,3.2,5.41
Libya,LBY,Upper middle income,Middle East & North Africa,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,17230.0,19700.0,20240.0,23050.0,25490.0,27300.0,28070.0,27770.0,29020.0,11210.0,,,
Libya,LBY,Upper middle income,Middle East & North Africa,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,108.267471313477,104.94660949707,,94.8552322387695,101.563491821289,,,,,,,,
Libya,LBY,Upper middle income,Middle East & North Africa,"Gross enrolment ratio, tertiary, both sexes (%)",SE.TER.ENRR,59.2134208679199,61.1371307373047,,,,,,,,,,,
Libya,LBY,Upper middle income,Middle East & North Africa,"Population, total",SP.POP.TOTL,5527515.0,5615952.0,5704759.0,5792688.0,5881435.0,5970362.0,6053078.0,6121053.0,6169140.0,6193501.0,6198258.0,6195970.0,6204108.0
Libya,LBY,Upper middle income,Middle East & North Africa,Political Stability and Absence of Violence/Terrorism: Estimate,PV.EST,-0.0953808054327965,0.120704226195812,0.355680614709854,0.448557078838348,0.358128875494003,0.747057616710663,0.808881163597107,0.831896722316742,0.0280884467065334,-1.28737926483154,-1.5869597196579,-1.84407651424408,-2.35340714454651
Libya,LBY,Upper middle income,Middle East & North Africa,Individuals using the Internet (% of population),IT.NET.USER.ZS,2.244418222,2.814517987,3.532838162,3.917787977,4.301051789,4.721999379,9.0,10.8,14.0,14.0,15.2,16.5,17.76
Liechtenstein,LIE,High income: nonOECD,Europe & Central Asia,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,
Liechtenstein,LIE,High income: nonOECD,Europe & Central Asia,"Gross enrolment ratio, secondary, both sexes (%)",SE.SEC.ENRR,,111.66381072998,110.761421203613,,107.011070251465,106.342277526855,107.566116333008,105.68448638916,108.879280090332,111.456573486328,110.373863220215,,115.557830810547
